	TCGA-AX-A1CI	TCGA-BK-A0CB	TCGA-AX-A1CF	TCGA-BK-A13C	TCGA-AX-A1CK
Primary bile acid biosynthesis	0.059817259511255334	0.05082287029713742	0.037306119604984166	0.20531301201399604	0.09261009680549134
Primary immunodeficiency	0.09517383789080064	0.08237810849906319	0.07019722964001357	0.07312375159502613	-0.0008980972686309964
Prion diseases	0.21450845766262674	-0.10094863437217946	-0.11259774521655863	-0.08106809029325711	0.12989130652219574
Progesterone-mediated oocyte maturation	0.05153513355458242	-0.10691691324265085	-0.07585692274924989	-0.11883673998532972	-0.06632421064516338
Prolactin signaling pathway	0.21892523373801093	0.009212258183005606	-0.07160412335368352	-0.07963094239802057	0.17075358090547452
Propanoate metabolism	-0.16156139886478318	-0.15659927323757455	-0.14351669381033547	-0.1584176583000268	-0.16080494381235708
Prostate cancer	-0.0005648674481628765	-0.17644522123425896	-0.13419439945814532	-0.1812386926864756	-0.16726303867841202
Proteasome	-0.20848631035783727	-0.23168611834571567	-0.14553368421347163	-0.20143205139985834	-0.23314522998708623
Protein digestion and absorption	0.16122807771243	0.11215025047708001	0.15718311791811837	0.11894976489096921	0.15508775941140393
Protein export	-0.22700833518952548	-0.21675818935314317	-0.221811057296531	-0.2254325876883655	-0.22726188631392436
Protein processing in endoplasmic reticulum	-0.23161900873514818	-0.2289995601044851	-0.21851047460548237	-0.23126119299331566	-0.22009051853667774
Proteoglycans in cancer	-0.16524260332940358	-0.17941733198796006	-0.16286804933717677	-0.18766464247611847	-0.15943646115063387
Proximal tubule bicarbonate reclamation	-0.039764931041089704	-0.016546167049507735	-0.06977354925518892	-0.003003703548276819	-0.04124689998437752
Purine metabolism	-0.1153657229220428	-0.06515688483943714	-0.11896025738366309	-0.07744652748274763	-0.11904729689162227
Pyrimidine metabolism	-0.12975299707669946	-0.10061001543769131	-0.12362347325111198	-0.10104047595988534	-0.13586151535610286
Pyruvate metabolism	-0.11137029532683297	-0.13548068666220084	-0.12995475059571415	-0.13852001150506088	-0.1424962368135059
RIG-I-like receptor signaling pathway	0.48193794906150766	0.23407122306411457	0.4012832422884946	0.2007703941041378	0.1570565562615788
RNA degradation	-0.18573254046767082	-0.15367395912299114	-0.1818025589622541	-0.17651316620739763	-0.1859601644709647
RNA polymerase	-0.16598375131822285	-0.15649598409814658	-0.18573574736400725	-0.15455493154114383	-0.14676768525700315
RNA transport	-0.19487963326305152	-0.18807541062836472	-0.1975729008935979	-0.1926496650253782	-0.1971213928639672
Rap1 signaling pathway	-0.07491754409345149	0.08934985900606676	-0.10569936311485532	-0.12863683756839522	-0.0705568036892255
Ras signaling pathway	0.07322008492087259	0.19573469470878685	-0.056084951079184826	-0.07626199358637248	-0.03509007838845937
Regulation of actin cytoskeleton	-0.09195800701764345	-0.03499256914634559	-0.11497598309433418	-0.1404818340544931	-0.06301922049004469
Regulation of lipolysis in adipocytes	0.3446912656278675	0.10858380251410052	0.06302091727758823	-0.09629589282638237	-0.0066406808620823295
Relaxin signaling pathway	0.058546896337955415	-0.15983374876907394	-0.11009000065551124	-0.15731252144317004	-0.10884661412564234
Renal cell carcinoma	-0.2008623128548254	-0.22068432081078962	-0.19284069864320652	-0.212351922781471	-0.18883830048449635
Renin secretion	-0.007949656984243884	-0.023772287171422678	-0.02540290015212664	-0.06909876352817718	-0.02537447743848167
Renin-angiotensin system	0.20215581842083963	0.048434738401366945	0.2204994282061443	-0.02215556024220084	0.18360685685459752
Retinol metabolism	0.38347259353197616	0.3837842475054946	0.35891148559971325	0.39703235637968376	0.31603499937803625
Retrograde endocannabinoid signaling	-0.019924423362067838	0.04006659610749369	-0.03435890974948118	-0.0738636031022383	-0.019363346277363223
Rheumatoid arthritis	0.09841894557448301	-0.07024780777606644	-0.04423031309275602	-0.06296745749437234	-0.08621071745826073
Riboflavin metabolism	-0.09209018349011605	-0.1068616654412341	-0.10532139000677938	-0.11257743568968126	-0.12103969047705583
Ribosome	-0.27919447800912334	-0.2775825018995384	-0.2804581811118176	-0.27806008890825173	-0.2772076458085593
Ribosome biogenesis in eukaryotes	-0.17630388445455392	-0.12871507555309558	-0.17778938820534576	-0.15814673540634047	-0.1632296993565141
SNARE interactions in vesicular transport	-0.14185637886278712	-0.15829957998873098	-0.13914183492379864	-0.1515471418921851	-0.14967962881894836
Salivary secretion	0.09007883550544464	0.4242520814317912	0.0735382868756224	0.10222436007866186	0.25895111911996427
Salmonella infection	-0.159102277122955	-0.1630052688917653	-0.16529049593964268	-0.16621082600484188	-0.1720049659329404
Selenocompound metabolism	-0.07407993225429417	-0.07581072668020454	-0.06544645714146805	-0.07045150461028467	-0.049116570889737816
Serotonergic synapse	0.15114259750359876	0.12051237497917353	0.1462004554599161	0.1350259437236791	0.16290744079254366
Shigellosis	-0.20630978189211222	-0.22957534932209558	-0.21550419853400887	-0.2363288675351287	-0.2187851993492202
Signaling pathways regulating pluripotency of stem cells	-0.04509200046694615	-0.0518743196930818	-0.030246044520341804	-0.0494679773014111	-0.02418474377794144
Small cell lung cancer	-0.10960619169619652	-0.17358236362076054	-0.10965735802779733	-0.1646895379854562	-0.15065584792721678
Sphingolipid metabolism	-0.05699678128147796	-0.003871590343875747	0.6494552213702641	0.1343204859408111	-0.043082468726046215
Sphingolipid signaling pathway	-0.1587308717548922	-0.17085044909175462	-0.15573755473215461	-0.17860004034489596	-0.15866609184594382
Spliceosome	-0.2406660245677788	-0.23144867972805963	-0.24160488548903522	-0.2384326634987967	-0.23611728541674581
Staphylococcus aureus infection	-0.11463238079232398	-0.1120304728526951	-0.12459380578829081	0.06626997032314932	-0.15357439544011503
Starch and sucrose metabolism	0.23641258310721094	-0.004875245238268347	0.1830788257046033	0.10218601855748552	-0.015514948019073526
Steroid biosynthesis	-0.07977267363756106	-0.01308708659534308	-0.09025639602436443	-0.015786800631352602	-0.09338061280674159
Steroid hormone biosynthesis	0.2789637797660121	0.37297901221185975	0.3684615010852219	0.38908760957104666	0.29960768974789737
Sulfur metabolism	-0.1395341881616707	-0.09877923808476684	-0.14532016803742095	-0.10189900626424113	-0.15443117891000338
Sulfur relay system	-0.09344502109161343	-0.09178126205231492	-0.13462055916956533	-0.08269875798036272	-0.12126513825008557
Synaptic vesicle cycle	0.15993169646731173	0.015221319922457293	-0.0020707491903602065	-0.04974111644813004	0.09315388601851124
Synthesis and degradation of ketone bodies	-0.029102574496433355	0.2514985231487907	-0.025133089436342425	-0.03038739912835811	0.030393668390088474
Systemic lupus erythematosus	0.1713045515155223	0.18678766229677346	0.1592558368084145	0.17273181562204898	0.1830063633884186
T cell receptor signaling pathway	-0.09620107938851738	-0.11091935979420829	-0.09563482145254201	-0.11161184185336015	-0.12729835729438876
TGF-beta signaling pathway	-0.09523386325542713	-0.14402813235866058	-0.09906729128300833	-0.1489210693484843	-0.07795604339905436
TNF signaling pathway	-0.12061669320537129	-0.16585771387588938	-0.12585182428344083	-0.13290742706935949	-0.148965586955212
Taste transduction	0.36830213386469374	0.41509281415283833	0.37520230822842227	0.3506218292751589	0.39374155038666236
Taurine and hypotaurine metabolism	0.15567750419333146	0.3453669649158097	0.17207168808579695	0.4875809945485626	0.1406488600738592
Terpenoid backbone biosynthesis	-0.07657677157238668	-0.028799752275013427	-0.08360266706276738	-0.08400708009962525	-0.07203593329367973
Th1 and Th2 cell differentiation	-0.10839211535996747	-0.12471762129604652	-0.10737788171757491	-0.09831318679469203	-0.1478991342918148
Th17 cell differentiation	-0.11575371465923187	-0.12109960586939976	-0.1113752427477121	-0.11636022283561531	-0.14940313823855317
Thermogenesis	-0.18930521549830762	-0.20478501053056017	-0.19443032446980182	-0.20568289357639255	-0.17590340377732008
Thiamine metabolism	-0.010815676411777709	0.05194287182527831	0.009931505136197385	0.03727871032355793	-0.055127063655170665
Thyroid cancer	-0.20649307102486575	-0.19077387210249552	-0.2048035804086439	-0.1892317815425429	-0.20354500155806163
Thyroid hormone signaling pathway	-0.17002903420757196	-0.1907926651228032	-0.1627842414056433	-0.18963158700359511	-0.14866188436691477
Thyroid hormone synthesis	0.07092946388401083	-0.010899046141753336	0.010004954251809426	-0.04111212784455258	-0.008529254795252907
Tight junction	-0.036910629169667385	-0.12208870269430123	-0.13258918590602325	-0.11145726955442749	-0.1316095961124575
Toll-like receptor signaling pathway	0.5058841754378492	-0.02390277909681166	0.181677393943253	-0.00863981595003313	-0.02491471538301454
Toxoplasmosis	-0.15224661382360263	-0.16704802877801533	-0.14441370918569607	-0.1670089211883634	-0.1758125697589112
Transcriptional misregulation in cancer	0.05368786813948885	-0.09005298256129077	-0.05466520617706516	-0.08188586349598782	-0.05415131433753527
Tryptophan metabolism	-0.04164017715733175	-0.010764242079495858	-0.039111619338448755	-0.06664931440811996	-0.026357098151723133
Tuberculosis	0.17629549956711835	-0.09300414497939578	-0.037494037519134056	-0.08355470188821376	-0.10568342518702713
Type I diabetes mellitus	0.5217514267678133	0.055646186178358	0.03535147280446448	0.017535055461408423	-0.06177277599576875
Type II diabetes mellitus	0.34720931654098525	0.14486715498237743	0.026669588422368298	0.03947639662841108	0.014147163695680141
Tyrosine metabolism	-0.015698839585086645	0.640229659525057	-0.0034111164785650735	0.04499071147255955	0.033594683663348356
Ubiquinone and other terpenoid-quinone biosynthesis	-0.05432582995594639	-0.06054380968661178	-0.05488498795255593	-0.060808484116687475	-0.05665823845266491
Ubiquitin mediated proteolysis	-0.15088446874620495	-0.1513246121047945	-0.14443096857158957	-0.13284867927196295	-0.1674158140790021
VEGF signaling pathway	-0.13588654036796433	-0.17371264592766092	-0.13261485683948182	-0.16668554759944978	-0.1407643903887926
Valine, leucine and isoleucine biosynthesis	0.013555183882509174	0.11490619186526861	-0.01069821466799972	0.07485521799440578	0.01241899114850118
Valine, leucine and isoleucine degradation	-0.15437539030744077	-0.14506787217231357	-0.1629055514223658	-0.13558583397703705	-0.13700084563765327
Vascular smooth muscle contraction	0.05975972606761145	0.013720178973395024	-0.058242245525171564	-0.08776459067520662	-0.044789988331801346
Vasopressin-regulated water reabsorption	-0.1572330777282779	-0.17538250250575435	0.7305736507837122	-0.1735131597956132	-0.14504256082428232
Vibrio cholerae infection	0.31211459940992764	-0.18421389125775076	-0.17071171793754533	-0.1852632570801253	-0.19765428530859422
Viral carcinogenesis	-0.13282253958026569	-0.1454511276038449	-0.13591230092122666	-0.12324435205350977	-0.13085002253891848
Viral myocarditis	-0.18630050662917133	-0.18927979426740188	-0.18978847251852693	-0.1975320407179473	-0.20727960170135426
Vitamin B6 metabolism	-0.09476353713441828	0.06982714798625823	-0.07248740167044354	0.06362606342958509	-0.020077662162913554
Vitamin digestion and absorption	0.1303993069428263	0.12600060140564232	0.11201377908229906	0.14444691396546694	0.830634892403284
Wnt signaling pathway	-0.10226660061105423	-0.10848761796315244	-0.09427364608723514	-0.12358170961651428	-0.08562496458192115
alpha-Linolenic acid metabolism	0.4345903467062748	0.420126849832914	0.4029474261837971	0.2998262830271101	0.23388857463707155
beta-Alanine metabolism	-0.10022644211682334	-0.050651670852704965	-0.07916581011106924	-0.05503252459364664	-0.09632815645294072
cAMP signaling pathway	0.00771224184248139	0.03270556660568397	0.015382061294345089	-0.012408744134181571	0.025234351305698455
cGMP-PKG signaling pathway	-0.04248567731628594	-0.11101121713867532	-0.08070435425619119	0.2731078200132507	-0.07248073613098312
mRNA surveillance pathway	-0.16320083207305272	-0.1557645188657098	-0.1691531034593473	-0.1633374554748755	-0.17418139877056554
mTOR signaling pathway	0.1943364780386885	-0.13695456632732866	-0.13004782349633415	-0.15127205348367218	-0.134752839556286
p53 signaling pathway	-0.13479098310687795	-0.13069644583726447	-0.1318135241246561	-0.10970501225955544	-0.16387923142680508
