	count	db	TCGA-AX-A1CI	TCGA-BK-A0CB	TCGA-AX-A1CF	TCGA-BK-A13C	TCGA-AX-A1CK
Pentose phosphate pathway	30	KEGG	0.8824466288218163	0.9292488436268012	0.9043105867107601	0.9127423263460107	0.8695997568479658
Peroxisome	83	KEGG	0.9267634296586054	0.9122974199687814	0.9170243117666732	0.8648355334985887	0.9496057700852437
Pertussis	76	KEGG	0.9848630634667879	0.9408772788695416	0.9875284076403753	0.9761765841988599	0.9833788146003525
Phagosome	152	KEGG	0.9899960060305917	0.9967363864926474	0.9983596989789749	0.9961947892097992	0.9939994275660861
Phenylalanine metabolism	17	KEGG	0.7029723796362612	0.501371102218952	0.7284132748457591	0.44710425981188523	0.6702225221593153
Phenylalanine, tyrosine and tryptophan biosynthesis	5	KEGG	0.5549059031910175	0.44358504166616974	0.6158466577671083	0.4383550941892169	0.6716935865922924
Phosphatidylinositol signaling system	99	KEGG	0.7909110873105328	0.9027291062131121	0.7530168086034287	0.8982110908057693	0.7668004627381516
Phospholipase D signaling pathway	146	KEGG	0.8533982203851895	0.93031984441203	0.8554138160847826	0.9513988114526162	0.8688376639098349
Phosphonate and phosphinate metabolism	6	KEGG	0.8325763830097379	0.5894314084341502	0.7415021056498278	0.6792626111846457	0.7310097471017423
Phototransduction	28	KEGG	0.015286358298884943	0.01142195217876826	0.016715498379631644	0.005372510982515908	0.010889941268050082
Platelet activation	123	KEGG	0.9918752275495117	0.9990486606440463	0.9904943427628441	0.9891144851279186	0.9972304269967465
Platinum drug resistance	73	KEGG	0.9704255514726171	0.9165697055371086	0.9729927942235845	0.9504422156742807	0.9648507759153854
Porphyrin and chlorophyll metabolism	42	KEGG	0.09147685075009136	0.07262366364314594	0.1088254450496978	0.08918268538254708	0.12979727440066766
Primary bile acid biosynthesis	17	KEGG	0.3822433963299634	0.42459965338775174	0.43885875670208735	0.3504651530189629	0.35153538160173947
Primary immunodeficiency	37	KEGG	0.15040598003203554	0.1596006943645804	0.22723633484204583	0.23105754312953689	0.55590921203845
Prion diseases	35	KEGG	0.8427547952971688	0.9237653542069263	0.918597561906566	0.8862757201919528	0.9111863172132104
Progesterone-mediated oocyte maturation	99	KEGG	0.8263009898033559	0.9483295652012095	0.8435378593573066	0.9593278149839283	0.9209701729873445
Prolactin signaling pathway	70	KEGG	0.8679163482244543	0.8874806793014991	0.8823418253145285	0.8915033218995702	0.8302952154185212
Propanoate metabolism	32	KEGG	0.9485217574300474	0.940806769324543	0.930790423104114	0.949030073846489	0.9620798168972616
Prostate cancer	97	KEGG	0.9699007692676825	0.9825227968512402	0.9700973079215998	0.9880110651067464	0.9911074284138647
Proteasome	45	KEGG	0.9489731519784234	0.9606472681701111	0.9314567840018609	0.9446021606472027	0.9709333266813388
Protein digestion and absorption	90	KEGG	0.04268141571892658	0.20529774603457313	0.05511482068453264	0.23564602517929753	0.03472710726457967
Protein export	23	KEGG	0.9784625731165096	0.9700354832201753	0.975678556100975	0.9751168162498708	0.9769303488626218
Protein processing in endoplasmic reticulum	165	KEGG	0.9941403764299629	0.9857975604524609	0.988526344027656	0.9875866371250207	0.9861355574141818
Proteoglycans in cancer	203	KEGG	0.9989475633474277	0.999664822890185	0.9977536646362377	0.9995729652074822	0.9977251017415871
Proximal tubule bicarbonate reclamation	23	KEGG	0.7125436951760579	0.6663981353520895	0.8022307400653872	0.6901950640527155	0.721059102170525
Purine metabolism	175	KEGG	0.9308880743336895	0.7745693084346359	0.9522238111876251	0.8182974821253627	0.9338522560996289
Pyrimidine metabolism	102	KEGG	0.8804343260941618	0.8392389092722431	0.9261892068467551	0.8520138061801344	0.9016927263807238
Pyruvate metabolism	39	KEGG	0.9409525629486842	0.9538595595753754	0.9414583764787968	0.9518839316136204	0.9656638445340622
RIG-I-like receptor signaling pathway	70	KEGG	0.17409236729765404	0.34139279895558755	0.2306115146246841	0.3085270612879086	0.31341961825295117
RNA degradation	79	KEGG	0.9836159863736907	0.9514433816753571	0.977639654769768	0.965983144908599	0.9828577936058965
RNA polymerase	32	KEGG	0.9104621358119355	0.8949350551539428	0.9386931008264774	0.8939625852752929	0.8959148365016506
RNA transport	171	KEGG	0.9942819120789402	0.9903065330228509	0.9940927786300505	0.993126856228348	0.9951193655413082
Rap1 signaling pathway	206	KEGG	0.9708871373656093	0.9160601801603165	0.9862167531351627	0.9944683066684301	0.9762120232498795
Ras signaling pathway	232	KEGG	0.8767743578467679	0.8707205845019831	0.8964779595138769	0.931725049195984	0.8755056907518917
Regulation of actin cytoskeleton	208	KEGG	0.981392407032235	0.9622634172179306	0.9943428953617036	0.9907734113358909	0.9717183736810004
Regulation of lipolysis in adipocytes	54	KEGG	0.6166622632538551	0.7903617767319034	0.5868072739080452	0.9271609606932837	0.6857475037400101
Relaxin signaling pathway	130	KEGG	0.946618532592035	0.9964916440251255	0.9853519894803935	0.9905179087022635	0.9813014821016569
Renal cell carcinoma	69	KEGG	0.9699492430383329	0.9790696453586512	0.9603639218208044	0.9677896618350921	0.9554289276160682
Renin secretion	65	KEGG	0.6259777370214971	0.8519226286564343	0.6695659500015942	0.904488812528736	0.7169167065937959
Renin-angiotensin system	23	KEGG	0.11799974572445303	0.42091309867422316	0.12161129096219735	0.6221459231807445	0.18855889972605386
Retinol metabolism	65	KEGG	0.000849032973331696	7.929362245952318e-05	0.0005608216248168151	0.0002324757371422337	0.00034119656453430623
Retrograde endocannabinoid signaling	148	KEGG	0.7582344117864465	0.8118596404735161	0.7987182304213761	0.8922295660792107	0.7311755516120152
Rheumatoid arthritis	90	KEGG	0.8241105257116927	0.8999860690610545	0.8570213035023556	0.8924908115805384	0.927005950848896
Riboflavin metabolism	8	KEGG	0.8217658897985961	0.8366896180944169	0.8557910282574264	0.8482688391682478	0.872605307107122
Ribosome	154	KEGG	0.9985191096494063	0.9979168686809066	0.9985584566199279	0.9983588839130314	0.9965669996733864
Ribosome biogenesis in eukaryotes	103	KEGG	0.945850868028752	0.8981554705411403	0.9493780677281458	0.9281822601934846	0.9296793448476497
SNARE interactions in vesicular transport	34	KEGG	0.8848115225252525	0.9012050668652675	0.890055534956623	0.8956401970724073	0.8933890498747742
Salivary secretion	90	KEGG	0.2189645687826429	0.16850495946322255	0.2835208178598786	0.29470651411667415	0.24279156705462715
Salmonella infection	86	KEGG	0.9893483717480256	0.9936126040543313	0.9962387228433406	0.9953155287561217	0.9985816973063629
Selenocompound metabolism	17	KEGG	0.7655942835012605	0.785150504740034	0.7422435103415889	0.7772521523906477	0.6882970717158347
Serotonergic synapse	113	KEGG	0.03614379102769686	0.13574304953956237	0.043091377676313915	0.1604204429421314	0.01896008460821911
Shigellosis	65	KEGG	0.9938875800421779	0.9971301193085945	0.9951391749403014	0.9994948045786141	0.9977530846239582
Signaling pathways regulating pluripotency of stem cells	139	KEGG	0.7740581894523884	0.8530406997986341	0.7211868457902193	0.863304201546002	0.6498138253686226
Small cell lung cancer	93	KEGG	0.9204368373317863	0.986954981954355	0.9167847393038578	0.9801460593815104	0.9545588147653518
Sphingolipid metabolism	47	KEGG	0.7625283683752246	0.6446181135967624	0.6517450682601552	0.5349383201575627	0.7426238730486859
Sphingolipid signaling pathway	118	KEGG	0.9782631079389119	0.9738349487194915	0.9727561137844241	0.9746544002801577	0.9745804580937795
Spliceosome	134	KEGG	0.989943132122338	0.9843035759660642	0.987612942298859	0.985834695621326	0.9860926138576832
Staphylococcus aureus infection	56	KEGG	0.9583259110891829	0.9315293875261975	0.9713169506120324	0.9032809497539809	0.9902391553948874
Starch and sucrose metabolism	36	KEGG	0.5957644413984681	0.6753414788495355	0.5489786981190566	0.5397636425073727	0.701607279810969
Steroid biosynthesis	19	KEGG	0.8180006909971418	0.5794650121751681	0.8369281570737829	0.5871888397507854	0.8284212316840163
Steroid hormone biosynthesis	59	KEGG	0.0003959297679358993	0.00017998300631497398	0.00024231765414379393	0.00047755686920113833	0.0003645127327825171
Sulfur metabolism	10	KEGG	0.8861349125460275	0.8130575992990964	0.9093714010680767	0.8048285932990779	0.9150843864696564
Sulfur relay system	8	KEGG	0.8259399316368181	0.812650787501409	0.8990061479643885	0.7968929985609264	0.8879277071072617
Synaptic vesicle cycle	63	KEGG	0.7690763690406673	0.7348905269364668	0.7275396745146844	0.8413129165635668	0.6946733349261552
Synthesis and degradation of ketone bodies	10	KEGG	0.6650212318867346	0.6075859626700861	0.6538977738731729	0.6801784348264976	0.5895914934597296
Systemic lupus erythematosus	133	KEGG	0.03563974410995212	0.01585854739100669	0.040557190156560445	0.019564171147831034	0.023372925488817364
T cell receptor signaling pathway	103	KEGG	0.9096229999706931	0.9605933010832672	0.8982015887679778	0.9426044509934395	0.9351217231353514
TGF-beta signaling pathway	84	KEGG	0.9601623035001476	0.9927381762166958	0.9585072938456386	0.9883022868023538	0.9111044451221575
TNF signaling pathway	108	KEGG	0.9179499185439173	0.9863884407562926	0.9348406534179554	0.9368767168237175	0.975358867026583
Taste transduction	83	KEGG	3.738916687591333e-10	6.628548148601396e-10	6.220247816642096e-10	5.9446747950850485e-09	4.1904967997202557e-10
Taurine and hypotaurine metabolism	11	KEGG	0.27319063839424745	0.16041007130840224	0.21049368429877086	0.17659225372185838	0.3075981284881075
Terpenoid backbone biosynthesis	22	KEGG	0.7503941459209694	0.7509384352695516	0.7490305381992509	0.7960020100410797	0.7237033322443571
Th1 and Th2 cell differentiation	92	KEGG	0.9736667828894184	0.9833698317802199	0.9536084560418463	0.9577353954381067	0.9967298295707011
Th17 cell differentiation	107	KEGG	0.9838191222534293	0.9882803797520531	0.9723241338696624	0.9714386332624837	0.9955300423011118
Thermogenesis	229	KEGG	0.9956957697237294	0.995453375465631	0.9963424913955682	0.995391892356815	0.9869311055764981
Thiamine metabolism	16	KEGG	0.7094596119675282	0.49637563452583633	0.6241151067660449	0.4950083105996264	0.7840565830444071
Thyroid cancer	37	KEGG	0.9694637623863629	0.972204867949349	0.9669780504943977	0.9609964194762566	0.9783619323583697
Thyroid hormone signaling pathway	116	KEGG	0.988390332358674	0.9866425793318155	0.9837707719805634	0.9854789602652628	0.975600509527299
Thyroid hormone synthesis	74	KEGG	0.6041869914604313	0.7272878829295567	0.630155797005511	0.8048016143814142	0.670587460886033
Tight junction	170	KEGG	0.9745957105554196	0.9978161572349326	0.9909811486525917	0.9902730966689698	0.9908984795190678
Toll-like receptor signaling pathway	104	KEGG	0.5833674120552613	0.802410712466992	0.5987541443855202	0.7732455008107164	0.7629395613016983
Toxoplasmosis	113	KEGG	0.9870782760212866	0.9866371468813154	0.9786457252335722	0.9865765155097252	0.9968357691994338
Transcriptional misregulation in cancer	186	KEGG	0.9114540836736333	0.9603008204321699	0.9196150161786723	0.9264291452347585	0.9116741637910735
Tryptophan metabolism	40	KEGG	0.7755527161912918	0.7314703230345152	0.7788842575595767	0.8205318076344232	0.7393087734693263
Tuberculosis	179	KEGG	0.8668145886901849	0.9637966981624827	0.9259286089101766	0.9408137026769261	0.9883235445969353
Type I diabetes mellitus	43	KEGG	0.6218716432334557	0.543290482953561	0.6756865889456068	0.6666501397772358	0.8254704387008526
Type II diabetes mellitus	46	KEGG	0.40234427235962433	0.4765132681617698	0.37220508596079493	0.5074462232349998	0.46860881990041103
Tyrosine metabolism	36	KEGG	0.6922445695498405	0.24542453044890308	0.6743803052134224	0.47338505598733677	0.5212047310348661
Ubiquinone and other terpenoid-quinone biosynthesis	11	KEGG	0.7216042509803936	0.7392532466867197	0.7217103472153763	0.7484629846696156	0.723584466936605
Ubiquitin mediated proteolysis	137	KEGG	0.9080668930892271	0.9178928280122128	0.9148662722887451	0.888185420385852	0.9363704140545185
VEGF signaling pathway	59	KEGG	0.9584769229565467	0.9766835142629964	0.9499989834154517	0.9718335577603672	0.9648898567154238
Valine, leucine and isoleucine biosynthesis	4	KEGG	0.6851972614209162	0.4965556764499153	0.7145337922646464	0.5369662793167261	0.6547836311045713
Valine, leucine and isoleucine degradation	48	KEGG	0.9106694747100884	0.9173428379632229	0.9259364693813262	0.896415666681505	0.8934063516912266
Vascular smooth muscle contraction	121	KEGG	0.8312466595444892	0.9115495203021345	0.8977859348184317	0.947117898054235	0.8580523842607953
Vasopressin-regulated water reabsorption	44	KEGG	0.9755136457961016	0.9767651422130479	0.8447942238658126	0.9759540984478972	0.968813437376281
Vibrio cholerae infection	50	KEGG	0.9473048018997818	0.9938903442757823	0.9800176135424498	0.9871618008048283	0.9963534513860417
Viral carcinogenesis	201	KEGG	0.9850505279292446	0.9955430989473503	0.9932257631230611	0.9825212525131137	0.9840093588961045
Viral myocarditis	59	KEGG	0.9989240750329843	0.9990357051181716	0.998824059477739	0.9950796221553712	0.9988068757272476
Vitamin B6 metabolism	6	KEGG	0.8584144347117451	0.4920635153744696	0.8026366825638793	0.49173573051752134	0.6974959094202304
Vitamin digestion and absorption	24	KEGG	0.25634803306148657	0.17352178341697572	0.2483470553908372	0.12236664392430281	0.1629532437178585
Wnt signaling pathway	143	KEGG	0.9403242896163656	0.9650035343983135	0.9172544957712643	0.9679959302685075	0.9075578103987461
alpha-Linolenic acid metabolism	25	KEGG	0.04757283725269951	0.0903154154517264	0.06625693161882255	0.055911635134340894	0.06792784589039559
beta-Alanine metabolism	31	KEGG	0.9102569643397781	0.814784855895324	0.8751201755464152	0.82676348577111	0.9047521182898832
cAMP signaling pathway	198	KEGG	0.5111457979687621	0.5725150438098845	0.4441484826540473	0.7374680090995365	0.4199036631980797
cGMP-PKG signaling pathway	163	KEGG	0.9359827288875373	0.9816875489731537	0.9587333681483318	0.9754274927543319	0.9266194464977718
mRNA surveillance pathway	91	KEGG	0.961451124444522	0.9552421760859507	0.9654538559456991	0.9562638189158414	0.9721655766832646
mTOR signaling pathway	151	KEGG	0.9069361745464407	0.9534465970264725	0.9444379855215335	0.9677832992143888	0.9416553562826957
p53 signaling pathway	68	KEGG	0.9431240745135266	0.9746595040900896	0.937686156409569	0.9252410148062332	0.9739505754685432
