	TCGA-AX-A1CI	TCGA-BK-A0CB	TCGA-AX-A1CF	TCGA-BK-A13C	TCGA-AX-A1CK
Purine metabolism	0.10839886605458485	0.1194227590049041	0.12518018066444273	0.1575716498386119	0.11856404878503639
Pyrimidine metabolism	0.1644440220911521	0.19641579047074162	0.18692323650920312	0.2248216891663857	0.18891203712917673
Pyruvate metabolism	0.22781515037574332	0.3160399826427853	0.24833394452231256	0.2641049203563583	0.25935232306301226
RIG-I-like receptor signaling pathway	0.05593879984915392	0.12555934271545718	0.08923210686336311	0.1097028415338092	0.09117745979908394
RNA degradation	0.2797767474583587	0.26692061641944853	0.23048514025827022	0.26417720128570626	0.23786666973536627
RNA polymerase	0.2817942411371732	0.28905843802754794	0.380090671049068	0.2948065662147414	0.2477616688247043
RNA transport	0.2809050857147887	0.26825997955405523	0.2770568436650932	0.25928839175188734	0.25695385601463455
Rap1 signaling pathway	0.08181647258904884	0.1257791265754557	0.08107757571167941	0.12814690902859396	0.08028917557561485
Ras signaling pathway	0.05274813706298032	0.14398027069601477	0.047741191153597755	0.1751083888668282	0.04990850527007671
Regulation of actin cytoskeleton	0.42054136699667927	0.3065866759136694	0.37412638693266337	0.328442135566365	0.4665136724454478
Regulation of lipolysis in adipocytes	0.1130060776756784	0.1853623441404376	0.14944044441396542	0.18401880480769647	0.14485100143269197
Relaxin signaling pathway	0.13561078494487966	0.2946569824179815	0.12763604184847757	0.28528896161745293	0.124391409705067
Renal cell carcinoma	0.24555741355967964	0.4345265594090824	0.26934723461616245	0.396966626400944	0.31500963984620484
Renin secretion	0.6705446481281179	0.6135293213617908	0.4106800009171041	0.5568231331526841	0.4206285082356367
Renin-angiotensin system	0.01718993730369038	0.073251578374329	0.0274833315432871	0.08865551189960531	0.04565822192094037
Retinol metabolism	-0.08442334625246818	-0.14144535519526716	-0.0864276776463607	-0.09345816833735617	-0.1498013080973576
Retrograde endocannabinoid signaling	0.4473019841122967	0.3307220279110725	0.44028831183687217	0.4327562706952569	0.49494801280147915
Rheumatoid arthritis	0.40623877045700896	0.4231790434590439	0.43831782062127717	0.36009905940227244	0.6804067002955262
Riboflavin metabolism	0.2599599400818702	0.3853218078690074	0.2661545187198582	0.3285167829989447	0.3400741474253857
Ribosome	2.0151852249871087	1.7546017651974757	2.052733689885621	1.8490217350558413	1.9935792592861616
Ribosome biogenesis in eukaryotes	0.2991961237774092	0.2537999402583848	0.29260446881357766	0.2770634312376926	0.23667100098919386
SNARE interactions in vesicular transport	0.2140152637220871	0.2573940981325809	0.19650302715179338	0.2717959655046742	0.24305572978448
Salivary secretion	0.33878558291880856	0.48109062555133825	0.1498257620333819	0.449190164495765	0.19251117584114438
Salmonella infection	0.5270960130104424	0.6663286666248984	0.4975664080646688	0.6716425681176638	0.5571398282150937
Selenocompound metabolism	0.19235125864561348	0.18978767270142452	0.1679410950220186	0.19733947668396862	0.1934835686582372
Serotonergic synapse	0.2492776631535978	0.38155654622726853	0.14848750456031662	0.3341834418646603	0.11285552479147297
Shigellosis	0.23096600246898755	0.4341833266304143	0.25164568253595077	0.4642049315316107	0.27593460256862473
Signaling pathways regulating pluripotency of stem cells	0.043466150294614335	0.07801643640159038	0.04307290219728955	0.10991173425730377	0.03155154018919063
Small cell lung cancer	0.1449695608630475	0.197083432973549	0.142213884265176	0.1425904513747161	0.13688361020674816
Sphingolipid metabolism	0.17048212395890497	0.10143836920858768	0.1532167423920586	0.11009881106604998	0.14018559562291127
Sphingolipid signaling pathway	0.14496423817065376	0.21348812443417148	0.17384364165393104	0.24617322182188858	0.17397901840678962
Spliceosome	0.35424265432347257	0.34542654472898265	0.3904004678770553	0.469708304869522	0.38012749378804583
Staphylococcus aureus infection	0.5241896922923623	0.29849572866540103	0.5799869291078156	0.6460126738872424	1.0570595574454746
Starch and sucrose metabolism	0.08303618662445232	0.23959314010197755	0.06476791688939144	0.1669977203702479	0.12373423187645513
Steroid biosynthesis	0.2739846769096924	0.08547839928582107	0.19375702136487355	0.07708398829829825	0.1916029535161217
Steroid hormone biosynthesis	-0.14891610911306916	-0.16256638375299498	-0.15615004781268996	-0.1330747314720288	-0.16029242760978646
Sulfur metabolism	0.446511611027935	0.4458435572211401	0.3987532328048331	0.3956760322694622	0.42944630522514465
Sulfur relay system	0.3065107984175279	0.2725100293591335	0.3556425012339383	0.280331651104842	0.36031692494809675
Synaptic vesicle cycle	0.4575929175334692	0.43768083998067253	0.4542039982539633	0.39450602678692964	0.44425563872388873
Synthesis and degradation of ketone bodies	0.2099556570962877	0.16064600357183464	0.20251206906216337	0.14905255002954482	0.17004497062902818
Systemic lupus erythematosus	0.46426988759475546	0.5736913391376137	0.43933011951070394	0.7361266771663152	0.6512798996608151
T cell receptor signaling pathway	0.10516743935725142	0.08203894233852309	0.09347440304337794	0.09708866536869021	0.1597193509482018
TGF-beta signaling pathway	0.2130551995968613	0.2254544401472831	0.2792601515621068	0.21645084928489827	0.14165826288934197
TNF signaling pathway	0.12260599433249106	0.15177309408782222	0.12937770877397634	0.12813817616460718	0.13896683224750275
Taste transduction	-0.2135318812515672	-0.2204542214469359	-0.21638061882105186	-0.21470099538066992	-0.17963482072317322
Taurine and hypotaurine metabolism	-0.022031229664348315	-0.058055128903593316	-0.006707466966887825	-0.055148749496389426	-0.01661638732176727
Terpenoid backbone biosynthesis	0.2896916448075549	0.305749757039859	0.29118101898077986	0.2654069909890099	0.29627721303426685
Th1 and Th2 cell differentiation	0.10670035252535005	0.1872135865850297	0.11743267827778897	0.2701374736808099	0.2105012830238244
Th17 cell differentiation	0.13170605022664542	0.21274245928866695	0.12861580461606137	0.2572866865604768	0.2089194176638147
Thermogenesis	0.4792819333307628	0.37967896722836403	0.5334695089687863	0.36888869195198176	0.4846238620356735
Thiamine metabolism	0.3204777677714403	0.10435905917972808	0.21894081457172124	0.04617374658424697	0.2597880792764091
Thyroid cancer	0.4227571249806316	0.45648909690367606	0.4659491266746604	0.42578211731894905	0.6529347300012747
Thyroid hormone signaling pathway	0.1949338988117825	0.31777939712628567	0.16732315015004287	0.2834834489133771	0.16572345400311822
Thyroid hormone synthesis	0.5368810116699971	0.4994380701596707	0.531342704913559	0.4341874277992671	0.5492741097718925
Tight junction	0.5861525266395875	0.5631387148334787	0.5140197212462364	0.5890881179231977	0.5508711550153667
Toll-like receptor signaling pathway	0.05321945587560991	0.0993450920359252	0.06096545351177648	0.08058756673772476	0.07680527015557663
Toxoplasmosis	0.1380425398491918	0.19702943543322757	0.15490460977193463	0.20108602168819975	0.3561224089121279
Transcriptional misregulation in cancer	0.17517502464125428	0.2592182482096647	0.1754909271874688	0.23760893588780221	0.16268633171356414
Tryptophan metabolism	0.2706472876256909	0.4129841189414771	0.23245560768411763	0.39448907456364335	0.21377228812350668
Tuberculosis	0.2856854390638891	0.2857975149538865	0.31215526953195777	0.2962026913759244	0.4819306754143149
Type I diabetes mellitus	0.8853336394409047	0.7750454804243083	0.915474025794757	1.1257172029579605	1.054529935867982
Type II diabetes mellitus	0.007292265965357529	0.03557298830755908	0.0003460026574098209	0.030508426108257478	0.02437571156926484
Tyrosine metabolism	0.24087273978184068	0.37437040088346035	0.18725452385653532	0.6595028453592293	0.15498299793288933
Ubiquinone and other terpenoid-quinone biosynthesis	0.15543751000046835	0.22105347028770891	0.14157969577781782	0.19217391771716538	0.16381320473056044
Ubiquitin mediated proteolysis	0.26204558571740066	0.2635415901213539	0.217477402562546	0.2685852263579893	0.23861382165362874
VEGF signaling pathway	0.15954949442279995	0.2873719411503837	0.14904441284151135	0.28542387038211975	0.1612354597345523
Valine, leucine and isoleucine biosynthesis	0.29005129205372365	0.1513041256202257	0.2703355617906995	0.13276117748015448	0.20683683076918716
Valine, leucine and isoleucine degradation	0.3014385971689767	0.25157988869569614	0.31785090735180377	0.21266357333102556	0.2628066693343606
Vascular smooth muscle contraction	0.47366732827065056	0.6304680877320245	0.4425962175174689	0.6375676493062595	0.4619171794851823
Vasopressin-regulated water reabsorption	0.4856352865254663	0.6853465681353258	0.5223545700798724	0.7881572355863545	0.405212725555618
Vibrio cholerae infection	0.6616533979072552	0.49485500734287147	0.6487841803351992	0.5037029202526888	0.7266992466650665
Viral carcinogenesis	0.3705561337575702	0.33285208112545717	0.3649764037083066	0.413661590726978	0.38008239100561103
Viral myocarditis	0.8062307743225277	0.8279835313852446	0.7465558999315075	1.1695353504488764	0.9615924332559577
Vitamin B6 metabolism	0.35003197699910676	0.13260194145214804	0.3062896392967759	0.1479049977882069	0.2736037872403431
Vitamin digestion and absorption	-0.013966750456438401	-0.054864590664244914	-0.010131922095759005	-0.07712449444982794	-0.053161159201251716
Wnt signaling pathway	0.09529576318307557	0.16352844035309957	0.09245265269413913	0.11279949120700053	0.06638487953898754
alpha-Linolenic acid metabolism	-0.11691853902525484	-0.0925762546434791	-0.10321648618598284	-0.10942190578651532	-0.10556232940484299
beta-Alanine metabolism	0.3324003545972915	0.4111936077999408	0.30311246340942394	0.3679913491475894	0.28258750658914744
cAMP signaling pathway	0.26387157628616686	0.3368045039290832	0.2622995006452753	0.3766783498375649	0.253125963794435
cGMP-PKG signaling pathway	0.3835124389322832	0.42920597078214445	0.27130787283951674	0.3780155673788597	0.3869902987969876
mRNA surveillance pathway	0.2280214823983862	0.24229993825815502	0.19557202350453518	0.23222912727435355	0.2037992213060679
mTOR signaling pathway	0.12820021319274566	0.15201595393101683	0.1217429930536044	0.1519238629152454	0.11712804651366876
p53 signaling pathway	0.12191316173180487	0.11852802490080674	0.11620087466791572	0.1251309760985285	0.1609244654899825
