	count	db	TCGA-AX-A1CI	TCGA-BK-A0CB	TCGA-AX-A1CF	TCGA-BK-A13C	TCGA-AX-A1CK
Oxidative phosphorylation	133	KEGG	8.524254523663678e-19	4.152973787037014e-18	2.775824092539994e-19	1.0250886602430476e-17	3.5139134626507284e-20
Oxytocin signaling pathway	153	KEGG	0.018954299933438976	0.00028546084186776346	0.019216442479244894	0.0008153318543331823	0.02823550237317743
PI3K-Akt signaling pathway	352	KEGG	0.0062168143345807106	1.124833390991442e-06	0.004778877330584589	1.2907078228774814e-07	0.0031547319517333454
PPAR signaling pathway	72	KEGG	0.30410908040309065	0.333864679203733	0.24023808839919936	0.2926072284816446	0.36825493886806854
Pancreatic cancer	75	KEGG	6.857195506711605e-06	1.2589268234495302e-07	1.1600472556848553e-05	2.5045451348406375e-07	4.130653243567583e-06
Pancreatic secretion	96	KEGG	0.7513802699560368	0.5724700965043303	0.7426614320838726	0.4456940729511348	0.6497058382916959
Pantothenate and CoA biosynthesis	19	KEGG	0.3197613775161863	0.4065223347438546	0.41533435944224695	0.47006871016026336	0.2729111644728486
Parkinson's disease	142	KEGG	1.7193074064563145e-17	4.073731910449307e-19	2.2649561410612927e-18	4.348520676377185e-19	1.0112209891131598e-18
Pathogenic Escherichia coli infection	55	KEGG	6.706741473110915e-09	3.356365499955243e-08	9.859411089256009e-09	1.712838309650777e-08	1.1821647559124301e-08
Pathways in cancer	528	KEGG	1.1311752437428752e-06	3.4337190429587017e-09	7.909489303634254e-07	4.881703759560577e-10	2.3325058277578024e-06
Pentose and glucuronate interconversions	34	KEGG	0.7642392353066435	0.9150626043630151	0.7937309728861004	0.8038642147215985	0.8565324947485501
Pentose phosphate pathway	30	KEGG	0.018377001543947877	0.013544336348542818	0.017299567324120482	0.011848350994837177	0.014715852733393762
Peroxisome	83	KEGG	0.0009202476403230463	0.0030105590558796324	0.0016742957164677529	0.002814706286947047	0.001724176202331687
Pertussis	76	KEGG	0.0013821887886594194	0.0002829294943637891	0.0008937228152794017	0.0003459553281541008	0.00010414924859962004
Phagosome	152	KEGG	1.5453611293241902e-08	5.729675511362072e-10	1.8542255905285507e-08	1.5622093922792012e-11	1.0780598180265212e-10
Phenylalanine metabolism	17	KEGG	0.19332417061553472	0.31038700935048374	0.1731054778091969	0.31772687908409514	0.20248088375457268
Phenylalanine, tyrosine and tryptophan biosynthesis	5	KEGG	0.4176810938461987	0.528356851819391	0.3288913105265097	0.5402829694704582	0.28680172528771825
Phosphatidylinositol signaling system	99	KEGG	0.00583462911350395	0.0014988880651370402	0.01253960507510172	0.000690852636506642	0.0077457198737579235
Phospholipase D signaling pathway	146	KEGG	0.021305249463489835	0.00044305558474868066	0.026623090793647008	6.561612115039976e-05	0.02601033527395916
Phosphonate and phosphinate metabolism	6	KEGG	0.12005644785398395	0.20587804524856673	0.20374660951765414	0.18848942723808068	0.1826735955472086
Phototransduction	28	KEGG	0.6018161672391437	0.6378785822024865	0.6511014453781405	0.6151874059171072	0.6910111814123076
Platelet activation	123	KEGG	0.00153575218519735	9.30259262872974e-06	0.0017824463231266522	1.816984660979303e-06	0.00048103770700809933
Platinum drug resistance	73	KEGG	1.161255318380875e-05	0.0003953022986357245	4.946564864205918e-05	0.0008055632182463622	1.212322470529526e-05
Porphyrin and chlorophyll metabolism	42	KEGG	0.778702084475475	0.8020795619087062	0.6954197594845494	0.754717803166912	0.635351045972121
Primary bile acid biosynthesis	17	KEGG	0.5224676676135116	0.4923332000714982	0.47716917754517946	0.5896945130228961	0.5454274623700346
Primary immunodeficiency	37	KEGG	0.543128861919703	0.5198515011152715	0.44261327794017147	0.54558655486212	0.25729884772879247
Prion diseases	35	KEGG	0.0008868167365487482	0.0007090173862126073	0.0015515247086256554	0.00023324952335983232	0.000638551635239453
Progesterone-mediated oocyte maturation	99	KEGG	0.029259942060571333	0.0037338712855231144	0.03332067263000895	0.0033914876756681923	0.010844734677397824
Prolactin signaling pathway	70	KEGG	0.02643115983303707	0.0008865156184073292	0.038266325339414146	0.0011953334135157807	0.01912543159824143
Propanoate metabolism	32	KEGG	0.003637075928997941	0.004316827073973912	0.006912886805931142	0.004693124754142069	0.004943807551935213
Prostate cancer	97	KEGG	2.0071255887499595e-06	5.670435608564336e-07	1.2831393294934124e-05	4.1663858056757035e-07	1.1232960076303838e-05
Proteasome	45	KEGG	4.4464168765032565e-11	5.6648788518799636e-12	6.514347644049024e-11	3.266131709140151e-12	6.702827980866816e-12
Protein digestion and absorption	90	KEGG	0.642225713193067	0.15503141086968672	0.5727118896039275	0.07362582186198813	0.6103601884490001
Protein export	23	KEGG	1.9159364129978256e-05	6.346706877529506e-05	3.8704054521196166e-05	2.0312706135552393e-05	1.5164947429496465e-05
Protein processing in endoplasmic reticulum	165	KEGG	1.136064517860504e-20	5.1402283897571034e-21	1.8971047245564452e-18	2.168788282779756e-21	8.58516499399945e-20
Proteoglycans in cancer	203	KEGG	1.2097804290292993e-08	4.337000215007829e-12	2.9436160832778893e-08	7.271710931142393e-13	6.04020926210334e-08
Proximal tubule bicarbonate reclamation	23	KEGG	0.18041319660475522	0.14164534693190053	0.14352642052022296	0.14968513779919593	0.15603905858416478
Purine metabolism	175	KEGG	0.00022121796336007558	6.470805686122836e-05	0.0001223682168689739	1.1851045832678534e-05	0.0001491448544774869
Pyrimidine metabolism	102	KEGG	3.052536241698176e-05	2.3359612755414613e-05	1.2689085733688376e-05	9.651250115460516e-06	1.6156119403386015e-05
Pyruvate metabolism	39	KEGG	0.007907629627482649	0.006711799791751839	0.007144202960076952	0.005512236145912078	0.006609466996606518
RIG-I-like receptor signaling pathway	70	KEGG	0.3974025925633417	0.235626530175781	0.32916848054926184	0.25221288827452126	0.2594190862793215
RNA degradation	79	KEGG	3.907969766475705e-06	6.104704243008071e-06	5.211925830129832e-06	4.408246215767529e-06	4.544213362302164e-06
RNA polymerase	32	KEGG	0.0003677026370901105	0.0003234585944880776	0.0001289271857782406	0.000230809555157452	0.0009203762352068641
RNA transport	171	KEGG	7.007693302113689e-12	6.336738224014189e-11	5.755540060979919e-12	1.0793179742000895e-11	7.739971879741194e-12
Rap1 signaling pathway	206	KEGG	0.0017846642879780572	0.00010968020330457139	0.0010587781816610387	5.61803649972451e-06	0.00389086087770086
Ras signaling pathway	232	KEGG	0.04372630535111973	0.001064471166880019	0.0369153392132836	0.0002379418472299754	0.05818117949357041
Regulation of actin cytoskeleton	208	KEGG	7.33066720642624e-06	1.3321619812978017e-08	1.4083924970335303e-05	1.3475788505558534e-09	1.9249088475917986e-06
Regulation of lipolysis in adipocytes	54	KEGG	0.24057757756234804	0.039633272886105575	0.2634599659424473	0.03564063478484497	0.20550361324514538
Relaxin signaling pathway	130	KEGG	0.0036362596531225398	4.542979949465674e-07	0.0027767190650566926	2.1498666663482475e-07	0.002845616965457943
Renal cell carcinoma	69	KEGG	2.586844459414602e-07	4.800109696123025e-09	8.946545848641609e-07	4.644020739583893e-09	3.003794424769546e-07
Renin secretion	65	KEGG	0.2278745193636306	0.051771936062914664	0.2026863305968564	0.03740977817467659	0.21484559768865577
Renin-angiotensin system	23	KEGG	0.5890960611578	0.5263044556321184	0.568993164435931	0.2600469509456879	0.5760826061247133
Retinol metabolism	65	KEGG	0.9015124832973251	0.9565187557484613	0.8976720792265223	0.9055660256500738	0.9861029787069961
Retrograde endocannabinoid signaling	148	KEGG	0.003971170856078173	0.00034253104243342107	0.0030366427808531287	0.00023728380312238364	0.0019212485556704432
Rheumatoid arthritis	90	KEGG	0.03162546006389535	0.02279783188629353	0.04527332141258999	0.008272304337084858	0.0009949468406116864
Riboflavin metabolism	8	KEGG	0.10877598451902763	0.06081661567754894	0.09212500115795308	0.054366246011874994	0.058878006299846554
Ribosome	154	KEGG	4.788304611900262e-67	2.984376687630572e-57	5.369119624770065e-71	2.745818959472534e-61	1.157075216742708e-67
Ribosome biogenesis in eukaryotes	103	KEGG	3.742219433996599e-06	7.522026813529381e-05	3.944910610773635e-06	1.1811787849146312e-05	1.0482300683100662e-05
SNARE interactions in vesicular transport	34	KEGG	0.0028168415603313443	0.0006361099889410429	0.003127394002899306	0.0008951364492484679	0.0015854567034112924
Salivary secretion	90	KEGG	0.4275371878042104	0.3223955331125844	0.4221502278709889	0.31189054087465007	0.4371942366281825
Salmonella infection	86	KEGG	9.812588989199481e-06	1.493226474148912e-06	1.1736813630211893e-05	8.166420668995405e-07	4.219076371982664e-06
Selenocompound metabolism	17	KEGG	0.11397923797395605	0.09767061489601633	0.11934261450380249	0.07924884458346892	0.13432011203810512
Serotonergic synapse	113	KEGG	0.6192234774792453	0.3559717900506666	0.6198591070934893	0.4017452072627498	0.7064001798452435
Shigellosis	65	KEGG	3.705334127323154e-07	8.146393716241287e-10	1.2041731139121366e-07	2.4150468089805046e-10	3.5020770495988724e-08
Signaling pathways regulating pluripotency of stem cells	139	KEGG	0.09474137131992481	0.06815718104193372	0.10570804034679193	0.036896940973521884	0.17775061085564794
Small cell lung cancer	93	KEGG	0.00014176809455716536	9.294358010138836e-06	0.0001158335798448794	2.4139699931844245e-05	5.135522755441507e-05
Sphingolipid metabolism	47	KEGG	0.031955601266687055	0.10134808780810747	0.039712130104283226	0.1437374323428032	0.04358872563263032
Sphingolipid signaling pathway	118	KEGG	1.3195659426601772e-05	8.30541306553044e-07	1.807555573339072e-05	1.3730665574635434e-07	1.0879235475344709e-05
Spliceosome	134	KEGG	6.859115444650986e-19	2.16445216405863e-17	1.3285507454779422e-19	2.5234305396290204e-19	6.632363928535965e-18
Staphylococcus aureus infection	56	KEGG	0.012413721335023472	0.017977366671879325	0.004802517988418437	0.0035417925764842837	8.37208181996809e-06
Starch and sucrose metabolism	36	KEGG	0.30409512876786043	0.20246099546766888	0.3240940698447779	0.29662818768048194	0.22728305136962215
Steroid biosynthesis	19	KEGG	0.088428404031885	0.2836719844719302	0.10402421332316011	0.2697652115964147	0.08940574655779722
Steroid hormone biosynthesis	59	KEGG	0.9504953495309729	0.9638311081112894	0.9512053413686508	0.9306631425145987	0.9820846922722526
Sulfur metabolism	10	KEGG	0.02590066451548026	0.025452561597662373	0.02683473736060932	0.02692222072661421	0.017005682604852565
Sulfur relay system	8	KEGG	0.07775930794863997	0.08659677410580569	0.04257970498796968	0.08710788012654475	0.06485397465631444
Synaptic vesicle cycle	63	KEGG	0.017755121874968034	0.014213738922341507	0.035615081485754915	0.013514466727589129	0.027965174252505918
Synthesis and degradation of ketone bodies	10	KEGG	0.22160581617241965	0.25965409189833044	0.22342268965952977	0.2531290364256659	0.30846617581032776
Systemic lupus erythematosus	133	KEGG	0.20348718080128467	0.38984521530469574	0.17815796974003778	0.1814383226899816	0.020182749845405024
T cell receptor signaling pathway	103	KEGG	0.013760759794487753	0.0068228094996969834	0.011902071811389013	0.003503638698913391	0.0009438576119989986
TGF-beta signaling pathway	84	KEGG	0.01645297302904792	0.000737783302695381	0.019093203076011176	0.00038689286663478	0.05430077419162706
TNF signaling pathway	108	KEGG	0.0009418815654013088	1.0535334024947997e-05	0.0007223007324815023	0.0002129972137845122	8.78599739281469e-05
Taste transduction	83	KEGG	0.9828962866773122	0.9991704404109475	0.9919867711361655	0.9974395463954365	0.925963995220051
Taurine and hypotaurine metabolism	11	KEGG	0.6657022360259569	0.7647298806261095	0.6435795670084579	0.7935646418381088	0.6691766087744172
Terpenoid backbone biosynthesis	22	KEGG	0.018450268436387494	0.015288619075396893	0.015991157461215523	0.01660912227001098	0.02374106703617188
Th1 and Th2 cell differentiation	92	KEGG	0.009852270309597582	0.0023578240547340976	0.008392968621375929	0.0004030764470575568	0.0002118408329864893
Th17 cell differentiation	107	KEGG	0.0025872338087862454	0.0015035630502161321	0.002484110408183906	0.0003159347807555405	4.200414200078922e-05
Thermogenesis	229	KEGG	5.3195106473741355e-14	1.7024221935626586e-16	6.216419691753789e-15	6.118265058020226e-17	5.629196381824249e-15
Thiamine metabolism	16	KEGG	0.23667411444549577	0.42015731648301635	0.3138728345325999	0.47100994818185454	0.1564364500640186
Thyroid cancer	37	KEGG	1.1777431883550736e-05	0.00013690477389715345	1.3993968502417385e-05	0.00012545791359250085	2.0440765588802356e-05
Thyroid hormone signaling pathway	116	KEGG	2.49323145453145e-06	8.12588393137495e-09	7.124644878801802e-06	6.353153057866015e-09	3.454081486721482e-05
Thyroid hormone synthesis	74	KEGG	0.13879899234524784	0.11785105185900906	0.14674570608574583	0.05580100006252788	0.11971791481277588
Tight junction	170	KEGG	1.801733251350587e-06	1.4742094599569693e-05	2.137099064594772e-06	2.8838204263574216e-05	4.144048923397061e-06
Toll-like receptor signaling pathway	104	KEGG	0.22990908568333637	0.09118359188105296	0.2070242751787986	0.11522963580590395	0.14209959472101344
Toxoplasmosis	113	KEGG	4.046594441402441e-05	5.184054539120263e-06	2.4407668204136756e-05	1.3649811172054701e-06	6.962818684652412e-07
Transcriptional misregulation in cancer	186	KEGG	0.0077878844625704595	0.0009677587872990332	0.006523956021559235	0.0007130397382566873	0.007827025073923572
Tryptophan metabolism	40	KEGG	0.1124764784240982	0.09608232003693702	0.12593079868526105	0.042873197000780065	0.14903518822379438
Tuberculosis	179	KEGG	0.0017771744206669074	0.00032483908484118166	0.0009212848778700349	8.312526290277262e-05	5.517136288230906e-05
Type I diabetes mellitus	43	KEGG	0.011610017314113093	0.06347590306463774	0.01189388912015331	0.004095400772204704	8.284717575776185e-05
Type II diabetes mellitus	46	KEGG	0.4925252046197585	0.4571115920231996	0.5014977246085145	0.4018868778806979	0.46349859140280414
Tyrosine metabolism	36	KEGG	0.21250979258065078	0.5183810940076786	0.23987308671780866	0.30204358464915443	0.370451292652164
Ubiquinone and other terpenoid-quinone biosynthesis	11	KEGG	0.17611666818663643	0.10634380171627872	0.19191665674288041	0.13275960069461404	0.17149042000549533
Ubiquitin mediated proteolysis	137	KEGG	4.024097224960075e-09	4.4075248112868757e-10	2.347494282330409e-08	1.538128170415122e-09	1.879537795139005e-09
VEGF signaling pathway	59	KEGG	0.0050633010313606095	9.418874213495829e-05	0.0051399328131171975	8.690859241997046e-05	0.00321231804282553
Valine, leucine and isoleucine biosynthesis	4	KEGG	0.2785902325107606	0.449165353109072	0.2597463367168278	0.4332137448165894	0.30442571845663363
Valine, leucine and isoleucine degradation	48	KEGG	0.00015084304338246204	0.000544454351153657	0.00012570327822654037	0.0005771679602690324	0.0004799319507465629
Vascular smooth muscle contraction	121	KEGG	0.02628318872355545	8.086893862153751e-05	0.02100956893212064	3.4692365888497274e-05	0.03277593935616241
Vasopressin-regulated water reabsorption	44	KEGG	0.00026348560823289253	3.176787398339993e-05	0.001082470049494813	2.6063464854800243e-05	0.0009098100585319173
Vibrio cholerae infection	50	KEGG	5.9860848064132e-06	1.834103064369614e-05	2.2512911416208652e-05	5.764772008186062e-06	2.845281878066333e-06
Viral carcinogenesis	201	KEGG	1.7884777325955502e-07	2.9996118054569195e-08	2.7847685353267944e-07	1.2952421494347355e-07	9.073736084547247e-08
Viral myocarditis	59	KEGG	8.612087537281836e-06	7.93982912971386e-06	8.893802105704545e-06	2.643644781421334e-07	1.6240609113401513e-08
Vitamin B6 metabolism	6	KEGG	0.11856716097883103	0.34503428356641686	0.14099869774580606	0.33946488681215303	0.20872865726353657
Vitamin digestion and absorption	24	KEGG	0.6454785011818287	0.7547704219977691	0.6364943812884961	0.8224540170154722	0.7436019276713692
Wnt signaling pathway	143	KEGG	0.0033629567084740566	0.0016616625667191362	0.004519511890595152	0.00039148766970667617	0.015685257728507915
alpha-Linolenic acid metabolism	25	KEGG	0.9287645915150549	0.8775668270641334	0.9023703162080494	0.9243252203864503	0.9137632656309665
beta-Alanine metabolism	31	KEGG	0.03278246648436293	0.08383872408512988	0.034032130860082575	0.07996043343060036	0.04667450497771581
cAMP signaling pathway	198	KEGG	0.17925724105489296	0.04086225204722708	0.21055885911250513	0.02999278221607466	0.19684748900053953
cGMP-PKG signaling pathway	163	KEGG	0.01234823695891087	1.22164380810146e-05	0.010417916027550772	2.252208666658553e-06	0.013739687151388335
mRNA surveillance pathway	91	KEGG	4.0117735060689405e-06	5.6675383599107945e-06	7.0306339428207255e-06	3.4237497417015773e-06	5.582062928354094e-06
mTOR signaling pathway	151	KEGG	3.692798470395786e-05	2.5848779614704646e-05	7.141508138780728e-05	6.389122999572719e-06	4.380076429864315e-05
p53 signaling pathway	68	KEGG	0.0012276153175446267	0.006889783099339039	0.001958552325299036	0.009192761279887546	0.00021479638627361738
